row,time,deal,symbol,type,io,volume,price,order,commission,swap,profit,balance,comment
2492,2025.06.09 12:00:00,456,GOLD#,buy,in,0.03,3320.1,456,0.0,0.0,0.0,13078.38,V10_268
2493,2025.06.09 16:00:00,457,GOLD#,buy,in,0.01,3320.15,457,0.0,0.0,0.0,13078.38,V10_269
2494,2025.06.09 16:22:10,458,GOLD#,sell,out,0.01,3312.12,458,0.0,0.0,-8.03,13070.35,sl 3312.16
2495,2025.06.09 20:00:00,459,GOLD#,buy,in,0.01,3338.18,459,0.0,0.0,0.0,13070.35,V10_270
2496,2025.06.10 04:00:00,460,GOLD#,sell,out,0.01,3316.91,460,0.0,0.0,-21.27,13049.08,
2497,2025.06.10 04:00:00,461,GOLD#,sell,out,0.03,3316.84,461,0.0,0.0,-9.78,13039.3,
2498,2025.06.10 04:00:00,462,GOLD#,sell,in,0.01,3316.91,462,0.0,0.0,0.0,13039.3,V10_271
2499,2025.06.10 08:00:01,463,GOLD#,sell,in,0.01,3307.28,463,0.0,0.0,0.0,13039.3,V10_272
2500,2025.06.10 12:00:00,464,GOLD#,buy,out,0.01,3329.49,464,0.0,0.0,-22.21,13017.09,
2501,2025.06.10 12:00:00,465,GOLD#,buy,out,0.01,3329.46,465,0.0,0.0,-12.55,13004.54,
2502,2025.06.10 12:00:00,466,GOLD#,buy,in,0.03,3329.41,466,0.0,0.0,0.0,13004.54,V10_273
2503,2025.06.10 16:00:00,467,GOLD#,buy,in,0.01,3337.2,467,0.0,0.0,0.0,13004.54,V10_274
2504,2025.06.10 20:00:00,468,GOLD#,sell,out,0.01,3321.43,468,0.0,0.0,-15.77,12988.77,
2505,2025.06.10 20:00:00,469,GOLD#,sell,out,0.03,3321.48,469,0.0,0.0,-23.79,12964.98,
2506,2025.06.10 20:00:00,470,GOLD#,sell,in,0.03,3321.47,470,0.0,0.0,0.0,12964.98,V10_275
2507,2025.06.11 04:00:00,471,GOLD#,buy,out,0.03,3332.5,471,0.0,0.0,-33.09,12931.89,
2508,2025.06.11 04:00:00,472,GOLD#,buy,in,0.03,3332.51,472,0.0,0.0,0.0,12931.89,V10_276
2509,2025.06.11 08:00:00,473,GOLD#,buy,in,0.03,3341.96,473,0.0,0.0,0.0,12931.89,V10_277
2510,2025.06.11 12:00:00,474,GOLD#,buy,in,0.01,3344.68,474,0.0,0.0,0.0,12931.89,V10_278
2511,2025.06.11 12:51:35,475,GOLD#,sell,out,0.01,3332.4,475,0.0,0.0,-12.28,12919.61,sl 3332.46
2512,2025.06.11 20:00:00,476,GOLD#,sell,out,0.03,3330.29,476,0.0,0.0,-35.01,12884.6,
2513,2025.06.11 20:00:00,477,GOLD#,sell,out,0.03,3330.25,477,0.0,0.0,-6.78,12877.82,
2514,2025.06.11 20:00:00,478,GOLD#,sell,in,0.01,3330.26,478,0.0,0.0,0.0,12877.82,V10_279
2515,2025.06.12 01:10:23,479,GOLD#,buy,out,0.01,3360.68,479,0.0,0.0,-30.42,12847.4,sl 3360.63
2516,2025.06.12 04:00:00,480,GOLD#,buy,in,0.03,3365.95,480,0.0,0.0,0.0,12847.4,V10_281
2517,2025.06.12 08:00:00,481,GOLD#,buy,in,0.01,3370.46,481,0.0,0.0,0.0,12847.4,V10_282
2518,2025.06.12 12:00:00,482,GOLD#,sell,out,0.01,3356.58,482,0.0,0.0,-13.88,12833.52,
2519,2025.06.12 12:00:00,483,GOLD#,sell,out,0.03,3356.48,483,0.0,0.0,-28.41,12805.11,
2520,2025.06.12 12:00:00,484,GOLD#,sell,in,0.01,3356.48,484,0.0,0.0,0.0,12805.11,V10_283
2521,2025.06.12 13:28:26,485,GOLD#,buy,out,0.01,3377.9,485,0.0,0.0,-21.42,12783.69,sl 3377.78
2522,2025.06.12 16:00:00,486,GOLD#,buy,in,0.01,3388.38,486,0.0,0.0,0.0,12783.69,V10_284
2523,2025.06.16 08:00:00,487,GOLD#,sell,out,0.01,3427.55,487,0.0,0.0,39.17,12822.86,
2524,2025.06.16 08:00:00,488,GOLD#,sell,in,0.01,3427.72,488,0.0,0.0,0.0,12822.86,V10_285
2525,2025.06.18 04:00:00,489,GOLD#,buy,in,0.01,3385.89,489,0.0,0.0,0.0,12822.86,V10_287
2526,2025.06.18 08:00:00,490,GOLD#,buy,in,0.01,3395.51,490,0.0,0.0,0.0,12822.86,V10_288
2527,2025.06.18 12:00:00,491,GOLD#,sell,out,0.01,3383.52,491,0.0,0.0,-11.99,12810.87,
2528,2025.06.18 12:00:00,492,GOLD#,sell,out,0.01,3383.52,492,0.0,0.0,-2.37,12808.5,
2529,2025.06.18 12:00:00,493,GOLD#,sell,in,0.03,3383.56,493,0.0,0.0,0.0,12808.5,V10_289
2530,2025.06.18 20:00:00,494,GOLD#,buy,out,0.03,3391.13,494,0.0,0.0,-22.71,12785.79,
2531,2025.06.18 20:00:00,495,GOLD#,buy,out,0.01,3391.2,495,0.0,0.0,36.52,12822.31,
2532,2025.06.18 20:00:00,496,GOLD#,buy,in,0.03,3391.23,496,0.0,0.0,0.0,12822.31,V10_290
2533,2025.06.18 22:05:03,497,GOLD#,sell,out,0.03,3373.67,497,0.0,0.0,-52.68,12769.63,sl 3373.84
2534,2025.06.19 08:00:00,498,GOLD#,buy,in,0.03,3374.71,498,0.0,0.0,0.0,12769.63,V10_292
2535,2025.06.19 08:52:07,499,GOLD#,sell,out,0.03,3362.35,499,0.0,0.0,-37.08,12732.55,sl 3362.51
2536,2025.06.20 04:00:00,500,GOLD#,sell,in,0.01,3368.11,500,0.0,0.0,0.0,12732.55,V10_294
2537,2025.06.20 08:00:00,501,GOLD#,sell,in,0.01,3354.27,501,0.0,0.0,0.0,12732.55,V10_295
2538,2025.06.20 20:00:00,502,GOLD#,buy,out,0.01,3371.6,502,0.0,0.0,-17.33,12715.22,
2539,2025.06.20 20:00:00,503,GOLD#,buy,out,0.01,3371.66,503,0.0,0.0,-3.55,12711.67,
2540,2025.06.20 20:00:00,504,GOLD#,buy,in,0.03,3371.69,504,0.0,0.0,0.0,12711.67,V10_296
2541,2025.06.23 08:00:00,505,GOLD#,sell,out,0.03,3358.46,505,0.0,0.0,-39.69,12671.98,
2542,2025.06.23 08:00:01,506,GOLD#,sell,in,0.01,3358.46,506,0.0,0.0,0.0,12671.98,V10_298
2543,2025.06.23 16:00:00,507,GOLD#,buy,out,0.01,3360.57,507,0.0,0.0,-2.11,12669.87,
2544,2025.06.23 16:00:00,508,GOLD#,buy,in,0.01,3360.33,508,0.0,0.0,0.0,12669.87,V10_299
2545,2025.06.23 20:00:00,509,GOLD#,buy,in,0.03,3390.03,509,0.0,0.0,0.0,12669.87,V10_300
2546,2025.06.24 01:18:04,510,GOLD#,sell,out,0.03,3355.34,510,0.0,0.0,-104.07,12565.8,sl 3355.87
2547,2025.06.24 02:34:52,511,GOLD#,sell,out,0.01,3346.5,511,0.0,0.0,-13.83,12551.97,sl 3346.94
2548,2025.06.24 04:00:00,512,GOLD#,sell,in,0.01,3351.24,512,0.0,0.0,0.0,12551.97,V10_301
2549,2025.06.25 04:00:00,513,GOLD#,buy,in,0.01,3327.21,513,0.0,0.0,0.0,12551.97,V10_303
2550,2025.06.25 16:00:00,514,GOLD#,sell,out,0.01,3320.63,514,0.0,0.0,-6.58,12545.39,
2551,2025.06.25 16:00:00,515,GOLD#,sell,in,0.01,3320.66,515,0.0,0.0,0.0,12545.39,V10_304
2552,2025.06.25 20:00:00,516,GOLD#,buy,out,0.01,3334.93,516,0.0,0.0,-14.27,12531.12,
2553,2025.06.25 20:00:00,517,GOLD#,buy,out,0.01,3335.0,517,0.0,0.0,16.24,12547.36,
2554,2025.06.25 20:00:00,518,GOLD#,buy,in,0.03,3335.01,518,0.0,0.0,0.0,12547.36,V10_305
2555,2025.06.26 04:00:00,519,GOLD#,buy,in,0.01,3334.2,519,0.0,0.0,0.0,12547.36,V10_307
2556,2025.06.26 16:00:00,520,GOLD#,sell,out,0.01,3322.14,520,0.0,0.0,-12.06,12535.3,
2557,2025.06.26 16:00:00,521,GOLD#,sell,out,0.03,3322.21,521,0.0,0.0,-38.4,12496.9,
2558,2025.06.26 16:00:00,522,GOLD#,sell,in,0.01,3322.08,522,0.0,0.0,0.0,12496.9,V10_308
2559,2025.06.27 04:00:00,523,GOLD#,sell,in,0.01,3318.85,523,0.0,0.0,0.0,12496.9,V10_310
2560,2025.06.27 08:00:00,524,GOLD#,sell,in,0.01,3294.05,524,0.0,0.0,0.0,12496.9,V10_311
2561,2025.06.30 08:00:00,525,GOLD#,buy,out,0.01,3285.7,525,0.0,0.0,8.35,12505.25,
2562,2025.06.30 08:00:00,526,GOLD#,buy,out,0.01,3285.7,526,0.0,0.0,33.15,12538.4,
2563,2025.06.30 08:00:00,527,GOLD#,buy,out,0.01,3285.72,527,0.0,0.0,36.36,12574.76,
2564,2025.06.30 08:00:01,528,GOLD#,buy,in,0.03,3285.83,528,0.0,0.0,0.0,12574.76,V10_313
2565,2025.06.30 12:00:00,529,GOLD#,buy,in,0.01,3289.01,529,0.0,0.0,0.0,12574.76,V10_314
2566,2025.06.30 16:00:00,530,GOLD#,sell,out,0.01,3282.05,530,0.0,0.0,-6.96,12567.8,
2567,2025.06.30 16:00:00,531,GOLD#,sell,out,0.03,3282.04,531,0.0,0.0,-11.37,12556.43,
2568,2025.06.30 16:00:00,532,GOLD#,sell,in,0.01,3281.79,532,0.0,0.0,0.0,12556.43,V10_315
2569,2025.06.30 19:50:19,533,GOLD#,buy,out,0.01,3296.78,533,0.0,0.0,-14.99,12541.44,sl 3296.76
2570,2025.06.30 20:00:00,534,GOLD#,buy,in,0.01,3298.36,534,0.0,0.0,0.0,12541.44,V10_316
2571,2025.07.02 16:00:00,535,GOLD#,buy,in,0.03,3346.81,535,0.0,0.0,0.0,12541.44,V10_318
2572,2025.07.02 20:00:00,536,GOLD#,buy,in,0.01,3348.74,536,0.0,0.0,0.0,12541.44,V10_319
2573,2025.07.03 04:00:00,537,GOLD#,sell,out,0.01,3344.85,537,0.0,0.0,-3.89,12537.55,
2574,2025.07.03 04:00:00,538,GOLD#,sell,out,0.03,3344.92,538,0.0,0.0,-5.67,12531.88,
2575,2025.07.03 04:00:00,539,GOLD#,sell,out,0.01,3345.11,539,0.0,0.0,46.75,12578.63,
2576,2025.07.03 04:00:01,540,GOLD#,sell,in,0.03,3345.05,540,0.0,0.0,0.0,12578.63,V10_321
2577,2025.07.03 12:00:00,541,GOLD#,buy,out,0.03,3356.17,541,0.0,0.0,-33.36,12545.27,
2578,2025.07.03 12:00:00,542,GOLD#,buy,in,0.03,3356.17,542,0.0,0.0,0.0,12545.27,V10_322
2579,2025.07.03 15:30:01,543,GOLD#,sell,out,0.03,3338.34,543,0.0,0.0,-53.49,12491.78,sl 3341.87
2580,2025.07.03 16:00:00,544,GOLD#,sell,in,0.01,3324.31,544,0.0,0.0,0.0,12491.78,V10_323
2581,2025.07.04 08:00:01,545,GOLD#,buy,out,0.01,3341.14,545,0.0,0.0,-16.83,12474.95,
2582,2025.07.04 08:00:01,546,GOLD#,buy,in,0.03,3341.14,546,0.0,0.0,0.0,12474.95,V10_324
2583,2025.07.04 12:00:00,547,GOLD#,buy,in,0.01,3343.0,547,0.0,0.0,0.0,12474.95,V10_325
2584,2025.07.04 16:00:00,548,GOLD#,sell,out,0.01,3333.83,548,0.0,0.0,-9.17,12465.78,
2585,2025.07.04 16:00:00,549,GOLD#,sell,out,0.03,3333.89,549,0.0,0.0,-21.75,12444.03,
2586,2025.07.04 16:00:00,550,GOLD#,sell,in,0.03,3333.96,550,0.0,0.0,0.0,12444.03,V10_326
2587,2025.07.07 20:00:00,551,GOLD#,buy,out,0.03,3327.62,551,0.0,0.0,19.02,12463.05,
2588,2025.07.07 20:00:00,552,GOLD#,buy,in,0.03,3327.64,552,0.0,0.0,0.0,12463.05,V10_327
2589,2025.07.08 08:00:00,553,GOLD#,sell,out,0.03,3329.59,553,0.0,0.0,5.85,12468.9,
2590,2025.07.08 08:00:00,554,GOLD#,sell,in,0.01,3329.59,554,0.0,0.0,0.0,12468.9,V10_329
2591,2025.07.08 10:04:27,555,GOLD#,buy,out,0.01,3337.96,555,0.0,0.0,-8.37,12460.53,sl 3337.94
2592,2025.07.08 12:00:00,556,GOLD#,sell,in,0.01,3323.67,556,0.0,0.0,0.0,12460.53,V10_330
2593,2025.07.09 16:00:00,557,GOLD#,buy,out,0.01,3296.56,557,0.0,0.0,27.11,12487.64,
2594,2025.07.09 16:00:00,558,GOLD#,buy,in,0.03,3296.47,558,0.0,0.0,0.0,12487.64,V10_331
2595,2025.07.09 20:00:00,559,GOLD#,buy,in,0.03,3312.02,559,0.0,0.0,0.0,12487.64,V10_332
2596,2025.07.10 20:00:00,560,GOLD#,sell,out,0.03,3315.06,560,0.0,0.0,9.12,12496.76,
2597,2025.07.10 20:00:00,561,GOLD#,sell,out,0.03,3315.06,561,0.0,0.0,55.77,12552.53,
2598,2025.07.10 20:00:00,562,GOLD#,sell,in,0.01,3314.96,562,0.0,0.0,0.0,12552.53,V10_334
2599,2025.07.11 03:31:00,563,GOLD#,buy,out,0.01,3330.31,563,0.0,0.0,-15.35,12537.18,sl 3330.26
2600,2025.07.11 04:00:00,564,GOLD#,buy,in,0.03,3330.59,564,0.0,0.0,0.0,12537.18,V10_336
2601,2025.07.11 08:00:00,565,GOLD#,buy,in,0.01,3332.43,565,0.0,0.0,0.0,12537.18,V10_337
2602,2025.07.11 16:00:00,566,GOLD#,buy,in,0.01,3355.52,566,0.0,0.0,0.0,12537.18,V10_338
2603,2025.07.14 08:00:00,567,GOLD#,sell,out,0.01,3359.6,567,0.0,0.0,4.08,12541.26,
2604,2025.07.14 08:00:00,568,GOLD#,sell,out,0.01,3359.57,568,0.0,0.0,27.14,12568.4,
2605,2025.07.14 08:00:00,569,GOLD#,sell,out,0.03,3359.51,569,0.0,0.0,86.76,12655.16,
2606,2025.07.14 08:00:01,570,GOLD#,sell,in,0.03,3359.48,570,0.0,0.0,0.0,12655.16,V10_339
2607,2025.07.14 10:28:50,571,GOLD#,buy,out,0.03,3373.97,571,0.0,0.0,-43.47,12611.69,sl 3373.97
2608,2025.07.14 16:00:00,572,GOLD#,sell,in,0.01,3350.25,572,0.0,0.0,0.0,12611.69,V10_340
2609,2025.07.15 08:00:00,573,GOLD#,buy,out,0.01,3360.36,573,0.0,0.0,-10.11,12601.58,
2610,2025.07.15 08:00:00,574,GOLD#,buy,in,0.03,3360.43,574,0.0,0.0,0.0,12601.58,V10_341
2611,2025.07.15 12:00:00,575,GOLD#,buy,in,0.01,3361.17,575,0.0,0.0,0.0,12601.58,V10_342
2612,2025.07.15 16:00:00,576,GOLD#,sell,out,0.01,3348.98,576,0.0,0.0,-12.19,12589.39,
2613,2025.07.15 16:00:00,577,GOLD#,sell,out,0.03,3349.09,577,0.0,0.0,-34.02,12555.37,
2614,2025.07.15 16:00:00,578,GOLD#,sell,in,0.01,3349.08,578,0.0,0.0,0.0,12555.37,V10_343
2615,2025.07.15 20:00:00,579,GOLD#,sell,in,0.01,3329.3,579,0.0,0.0,0.0,12555.37,V10_344
2616,2025.07.16 08:00:00,580,GOLD#,buy,out,0.01,3338.41,580,0.0,0.0,-9.11,12546.26,
2617,2025.07.16 08:00:00,581,GOLD#,buy,out,0.01,3338.4,581,0.0,0.0,10.68,12556.94,
2618,2025.07.16 08:00:00,582,GOLD#,buy,in,0.03,3338.5,582,0.0,0.0,0.0,12556.94,V10_345
2619,2025.07.16 12:00:00,583,GOLD#,buy,in,0.01,3342.08,583,0.0,0.0,0.0,12556.94,V10_346
2620,2025.07.16 16:00:00,584,GOLD#,sell,out,0.01,3334.58,584,0.0,0.0,-7.5,12549.44,
2621,2025.07.16 16:00:00,585,GOLD#,sell,out,0.03,3334.7,585,0.0,0.0,-11.4,12538.04,
2622,2025.07.16 16:00:00,586,GOLD#,sell,in,0.03,3334.73,586,0.0,0.0,0.0,12538.04,V10_347
2623,2025.07.16 18:01:12,587,GOLD#,buy,out,0.03,3343.2,587,0.0,0.0,-25.41,12512.63,sl 3343.01
2624,2025.07.16 20:00:00,588,GOLD#,buy,in,0.01,3349.43,588,0.0,0.0,0.0,12512.63,V10_348
2625,2025.07.17 04:00:00,589,GOLD#,sell,out,0.01,3340.75,589,0.0,0.0,-8.68,12503.95,
2626,2025.07.17 04:00:00,590,GOLD#,sell,in,0.01,3340.78,590,0.0,0.0,0.0,12503.95,V10_349
2627,2025.07.17 20:00:00,591,GOLD#,buy,out,0.01,3338.96,591,0.0,0.0,1.82,12505.77,
2628,2025.07.17 20:00:00,592,GOLD#,buy,in,0.03,3339.02,592,0.0,0.0,0.0,12505.77,V10_350
2629,2025.07.18 04:00:00,593,GOLD#,buy,in,0.01,3340.04,593,0.0,0.0,0.0,12505.77,V10_352
2630,2025.07.18 08:00:00,594,GOLD#,sell,out,0.01,3336.97,594,0.0,0.0,-3.07,12502.7,
2631,2025.07.18 08:00:00,595,GOLD#,sell,out,0.03,3336.97,595,0.0,0.0,-6.15,12496.55,
2632,2025.07.18 08:00:00,596,GOLD#,sell,in,0.01,3336.96,596,0.0,0.0,0.0,12496.55,V10_353
2633,2025.07.18 10:08:18,597,GOLD#,buy,out,0.01,3344.18,597,0.0,0.0,-7.22,12489.33,sl 3344.17
2634,2025.07.18 12:00:00,598,GOLD#,buy,in,0.01,3347.79,598,0.0,0.0,0.0,12489.33,V10_354
2635,2025.07.18 16:00:00,599,GOLD#,buy,in,0.01,3360.22,599,0.0,0.0,0.0,12489.33,V10_355
2636,2025.07.21 08:00:00,600,GOLD#,buy,in,0.03,3357.96,600,0.0,0.0,0.0,12489.33,V10_357
2637,2025.07.21 12:00:00,601,GOLD#,buy,in,0.03,3366.19,601,0.0,0.0,0.0,12489.33,V10_358
2638,2025.07.21 16:00:00,602,GOLD#,buy,in,0.03,3387.66,602,0.0,0.0,0.0,12489.33,V10_359
2639,2025.07.21 20:00:00,603,GOLD#,buy,in,0.01,3395.77,603,0.0,0.0,0.0,12489.33,V10_360
2640,2025.07.22 08:00:00,604,GOLD#,sell,out,0.01,3391.32,604,0.0,0.0,-4.45,12484.88,
2641,2025.07.22 08:00:00,605,GOLD#,sell,out,0.03,3391.38,605,0.0,0.0,11.16,12496.04,
2642,2025.07.22 08:00:00,606,GOLD#,sell,out,0.03,3391.29,606,0.0,0.0,75.3,12571.34,
2643,2025.07.22 08:00:01,607,GOLD#,sell,out,0.03,3391.25,607,0.0,0.0,99.87,12671.21,
2644,2025.07.22 08:00:01,608,GOLD#,sell,out,0.01,3391.26,608,0.0,0.0,31.04,12702.25,
2645,2025.07.22 08:00:01,609,GOLD#,sell,out,0.01,3391.35,609,0.0,0.0,43.56,12745.81,
2646,2025.07.22 16:00:00,610,GOLD#,buy,in,0.03,3407.57,610,0.0,0.0,0.0,12745.81,V10_361
2647,2025.07.22 20:00:00,611,GOLD#,buy,in,0.03,3432.35,611,0.0,0.0,0.0,12745.81,V10_362
2648,2025.07.23 08:00:00,612,GOLD#,sell,out,0.03,3423.58,612,0.0,0.0,-26.31,12719.5,
2649,2025.07.23 08:00:00,613,GOLD#,sell,out,0.03,3423.54,613,0.0,0.0,47.91,12767.41,
2650,2025.07.23 08:00:01,614,GOLD#,sell,in,0.03,3423.58,614,0.0,0.0,0.0,12767.41,V10_363
2651,2025.07.23 16:00:00,615,GOLD#,sell,in,0.01,3420.02,615,0.0,0.0,0.0,12767.41,V10_364
2652,2025.07.23 20:00:00,616,GOLD#,sell,in,0.01,3387.39,616,0.0,0.0,0.0,12767.41,V10_365
2653,2025.07.25 04:00:00,617,GOLD#,buy,in,0.01,3372.4,617,0.0,0.0,0.0,12767.41,V10_367
2654,2025.07.25 05:18:50,618,GOLD#,sell,out,0.01,3365.01,618,0.0,0.0,-7.39,12760.02,sl 3365.02
2655,2025.07.25 08:00:00,619,GOLD#,sell,in,0.01,3360.93,619,0.0,0.0,0.0,12760.02,V10_368
2656,2025.07.25 12:00:00,620,GOLD#,sell,in,0.01,3345.45,620,0.0,0.0,0.0,12760.02,V10_369
2657,2025.07.28 08:00:00,621,GOLD#,buy,out,0.01,3339.76,621,0.0,0.0,5.69,12765.71,
2658,2025.07.28 08:00:00,622,GOLD#,buy,out,0.01,3339.81,622,0.0,0.0,21.12,12786.83,
2659,2025.07.28 08:00:00,623,GOLD#,buy,out,0.01,3339.77,623,0.0,0.0,47.62,12834.45,
2660,2025.07.28 08:00:01,624,GOLD#,buy,out,0.01,3339.79,624,0.0,0.0,80.23,12914.68,
2661,2025.07.28 08:00:01,625,GOLD#,buy,out,0.03,3339.77,625,0.0,0.0,251.43,13166.11,
2662,2025.07.28 08:00:01,626,GOLD#,buy,in,0.03,3339.68,626,0.0,0.0,0.0,13166.11,V10_370
2663,2025.07.28 12:00:00,627,GOLD#,buy,in,0.01,3336.3,627,0.0,0.0,0.0,13166.11,V10_371
2664,2025.07.28 16:00:00,628,GOLD#,sell,out,0.01,3328.38,628,0.0,0.0,-7.92,13158.19,
2665,2025.07.28 16:00:00,629,GOLD#,sell,out,0.03,3328.28,629,0.0,0.0,-34.2,13123.99,
2666,2025.07.28 16:00:00,630,GOLD#,sell,in,0.01,3328.73,630,0.0,0.0,0.0,13123.99,V10_372
2667,2025.07.28 20:00:00,631,GOLD#,sell,in,0.01,3312.12,631,0.0,0.0,0.0,13123.99,V10_373
2668,2025.07.29 08:00:01,632,GOLD#,buy,out,0.01,3316.64,632,0.0,0.0,-4.52,13119.47,
2669,2025.07.29 08:00:01,633,GOLD#,buy,out,0.01,3316.63,633,0.0,0.0,12.1,13131.57,
2670,2025.07.29 08:00:01,634,GOLD#,buy,in,0.03,3316.61,634,0.0,0.0,0.0,13131.57,V10_374
2671,2025.07.29 12:00:00,635,GOLD#,buy,in,0.03,3326.34,635,0.0,0.0,0.0,13131.57,V10_375
2672,2025.07.29 16:00:00,636,GOLD#,buy,in,0.01,3323.49,636,0.0,0.0,0.0,13131.57,V10_376
2673,2025.07.30 08:00:00,637,GOLD#,sell,out,0.01,3327.16,637,0.0,0.0,3.67,13135.24,
2674,2025.07.30 08:00:00,638,GOLD#,sell,out,0.03,3326.87,638,0.0,0.0,1.59,13136.83,
2675,2025.07.30 08:00:00,639,GOLD#,sell,out,0.03,3326.76,639,0.0,0.0,30.45,13167.28,
2676,2025.07.30 08:00:01,640,GOLD#,sell,in,0.03,3326.79,640,0.0,0.0,0.0,13167.28,V10_377
2677,2025.07.30 12:00:00,641,GOLD#,buy,out,0.03,3332.21,641,0.0,0.0,-16.26,13151.02,
2678,2025.07.30 16:00:00,642,GOLD#,sell,in,0.03,3313.28,642,0.0,0.0,0.0,13151.02,V10_378
2679,2025.07.30 20:00:00,643,GOLD#,sell,in,0.01,3298.12,643,0.0,0.0,0.0,13151.02,V10_379
2680,2025.07.31 08:00:00,644,GOLD#,buy,out,0.01,3298.32,644,0.0,0.0,-0.2,13150.82,
2681,2025.07.31 08:00:00,645,GOLD#,buy,out,0.03,3298.32,645,0.0,0.0,44.88,13195.7,
2682,2025.07.31 08:00:00,646,GOLD#,buy,in,0.03,3298.31,646,0.0,0.0,0.0,13195.7,V10_380
2683,2025.07.31 12:00:00,647,GOLD#,buy,in,0.03,3310.02,647,0.0,0.0,0.0,13195.7,V10_381
2684,2025.07.31 20:00:00,648,GOLD#,sell,out,0.03,3294.86,648,0.0,0.0,-45.48,13150.22,
2685,2025.07.31 20:00:00,649,GOLD#,sell,out,0.03,3294.81,649,0.0,0.0,-10.5,13139.72,
2686,2025.07.31 20:00:00,650,GOLD#,sell,in,0.01,3294.81,650,0.0,0.0,0.0,13139.72,V10_382
2687,2025.08.01 12:00:00,651,GOLD#,buy,out,0.01,3294.54,651,0.0,0.0,0.27,13139.99,
2688,2025.08.01 12:00:00,652,GOLD#,buy,in,0.03,3294.58,652,0.0,0.0,0.0,13139.99,V10_384
2689,2025.08.01 16:00:00,653,GOLD#,buy,in,0.03,3341.46,653,0.0,0.0,0.0,13139.99,V10_385
2690,2025.08.04 08:00:00,654,GOLD#,sell,out,0.03,3359.03,654,0.0,0.0,52.71,13192.7,
2691,2025.08.04 08:00:01,655,GOLD#,sell,out,0.03,3358.9,655,0.0,0.0,192.96,13385.66,
2692,2025.08.04 08:00:01,656,GOLD#,sell,in,0.01,3358.89,656,0.0,0.0,0.0,13385.66,V10_386
2693,2025.08.04 12:00:00,657,GOLD#,buy,out,0.01,3358.65,657,0.0,0.0,0.24,13385.9,
2694,2025.08.05 08:00:00,658,GOLD#,sell,in,0.03,3371.06,658,0.0,0.0,0.0,13385.9,V10_387
2695,2025.08.05 12:00:00,659,GOLD#,sell,in,0.01,3366.11,659,0.0,0.0,0.0,13385.9,V10_388
2696,2025.08.05 17:25:00,660,GOLD#,buy,out,0.03,3382.37,660,0.0,0.0,-33.93,13351.97,sl 3382.36
2697,2025.08.05 17:25:00,661,GOLD#,buy,out,0.01,3382.37,661,0.0,0.0,-16.26,13335.71,sl 3382.36
2698,2025.08.05 20:00:00,662,GOLD#,buy,in,0.03,3382.26,662,0.0,0.0,0.0,13335.71,V10_389
2699,2025.08.06 08:00:00,663,GOLD#,sell,out,0.03,3372.48,663,0.0,0.0,-29.34,13306.37,
2700,2025.08.06 08:00:00,664,GOLD#,sell,in,0.01,3372.46,664,0.0,0.0,0.0,13306.37,V10_391
2701,2025.08.06 12:00:00,665,GOLD#,sell,in,0.01,3365.14,665,0.0,0.0,0.0,13306.37,V10_392
2702,2025.08.06 17:55:37,666,GOLD#,buy,out,0.01,3378.66,666,0.0,0.0,-13.52,13292.85,sl 3378.64
2703,2025.08.06 20:00:00,667,GOLD#,buy,out,0.01,3376.29,667,0.0,0.0,-3.83,13289.02,
2704,2025.08.06 20:00:00,668,GOLD#,buy,in,0.03,3376.3,668,0.0,0.0,0.0,13289.02,V10_393
2705,2025.08.07 04:00:00,669,GOLD#,sell,out,0.03,3372.03,669,0.0,0.0,-12.81,13276.21,
2706,2025.08.07 04:00:00,670,GOLD#,sell,in,0.01,3372.18,670,0.0,0.0,0.0,13276.21,V10_395
2707,2025.08.07 04:31:47,671,GOLD#,buy,out,0.01,3380.21,671,0.0,0.0,-8.03,13268.18,sl 3379.96
2708,2025.08.07 08:00:00,672,GOLD#,buy,in,0.03,3378.27,672,0.0,0.0,0.0,13268.18,V10_396
2709,2025.08.07 12:00:00,673,GOLD#,buy,in,0.01,3378.13,673,0.0,0.0,0.0,13268.18,V10_397
2710,2025.08.07 16:00:00,674,GOLD#,buy,in,0.01,3381.03,674,0.0,0.0,0.0,13268.18,V10_398
2711,2025.08.08 08:00:00,675,GOLD#,sell,out,0.01,3394.19,675,0.0,0.0,13.16,13281.34,
2712,2025.08.08 08:00:00,676,GOLD#,sell,out,0.01,3394.22,676,0.0,0.0,16.09,13297.43,
2713,2025.08.08 08:00:00,677,GOLD#,sell,out,0.03,3394.31,677,0.0,0.0,48.12,13345.55,
2714,2025.08.08 12:00:00,678,GOLD#,buy,in,0.03,3394.61,678,0.0,0.0,0.0,13345.55,V10_399
2715,2025.08.08 13:36:30,679,GOLD#,sell,out,0.03,3388.72,679,0.0,0.0,-17.67,13327.88,sl 3388.73
2716,2025.08.08 20:00:00,680,GOLD#,buy,in,0.03,3397.59,680,0.0,0.0,0.0,13327.88,V10_400
2717,2025.08.08 21:00:01,681,GOLD#,sell,out,0.03,3380.58,681,0.0,0.0,-51.03,13276.85,sl 3381.16
2718,2025.08.11 04:00:00,682,GOLD#,sell,in,0.01,3381.59,682,0.0,0.0,0.0,13276.85,V10_402
2719,2025.08.12 04:00:00,683,GOLD#,buy,out,0.01,3354.73,683,0.0,0.0,26.86,13303.71,
