time,deal,io,type,volume,price,profit,comment,long_lots_after,short_lots_after,gross_lots_after,long_units_after,short_units_after,gross_units_after,state_duration_to_next_deal_hours,opposite_overlap_state
2025.01.17 12:00:00,35,in,sell,0.01,2704.68,0.0,V10_20,0.0,0.02,0.02,0.0,2.0,2.0,6.853611111111111,0
2025.01.17 18:51:13,36,out,buy,0.01,2717.32,-12.64,sl 2717.29,0.0,0.01,0.01,0.0,1.0,1.0,1.146388888888889,0
2025.01.17 20:00:00,37,out,buy,0.01,2712.71,1.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.17 20:00:00,38,in,buy,0.03,2712.7,0.0,V10_21,0.03,0.0,0.03,3.0,0.0,3.0,2.011388888888889,0
2025.01.17 22:00:41,39,out,sell,0.03,2702.67,-30.09,sl 2702.69,0.0,0.0,0.0,0.0,0.0,0.0,53.98861111111111,0
2025.01.20 04:00:00,40,in,sell,0.01,2693.64,0.0,V10_23,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2025.01.20 08:00:00,41,out,buy,0.01,2707.53,-13.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.20 08:00:00,42,in,buy,0.03,2707.41,0.0,V10_24,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.01.20 12:00:00,43,in,buy,0.01,2706.43,0.0,V10_25,0.04,0.0,0.04,4.0,0.0,4.0,3.6033333333333335,0
2025.01.20 15:36:12,44,out,sell,0.01,2702.71,-3.72,sl 2702.77,0.03,0.0,0.03,3.0,0.0,3.0,0.39666666666666667,0
2025.01.20 16:00:00,45,in,buy,0.01,2705.43,0.0,V10_26,0.04,0.0,0.04,4.0,0.0,4.0,52.0,0
2025.01.22 20:00:00,46,out,sell,0.01,2756.47,51.04,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.01.22 20:00:00,47,out,sell,0.03,2756.47,147.18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.22 20:00:00,48,in,sell,0.03,2756.47,0.0,V10_27,0.0,0.03,0.03,0.0,3.0,3.0,8.0,0
2025.01.23 04:00:00,49,in,sell,0.01,2752.6,0.0,V10_28,0.0,0.04,0.04,0.0,4.0,4.0,16.0,0
2025.01.23 20:00:00,50,out,buy,0.01,2757.82,-5.22,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2025.01.23 20:00:00,51,out,buy,0.03,2757.76,-3.87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.23 20:00:00,52,in,buy,0.03,2757.75,0.0,V10_29,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2025.01.24 04:00:00,53,in,buy,0.01,2762.51,0.0,V10_31,0.04,0.0,0.04,4.0,0.0,4.0,16.0,0
2025.01.24 20:00:00,54,out,sell,0.01,2773.34,10.83,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.01.24 20:00:00,55,out,sell,0.03,2773.34,46.77,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.01.24 20:00:01,56,in,sell,0.03,2773.09,0.0,V10_32,0.0,0.03,0.03,0.0,3.0,3.0,67.99972222222222,0
2025.01.27 16:00:00,57,out,buy,0.03,2757.23,47.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.27 16:00:00,58,in,buy,0.01,2757.24,0.0,V10_34,0.01,0.0,0.01,1.0,0.0,1.0,0.5177777777777778,0
2025.01.27 16:31:04,59,out,sell,0.01,2746.56,-10.68,sl 2747.27,0.0,0.0,0.0,0.0,0.0,0.0,3.482222222222222,0
2025.01.27 20:00:00,60,in,sell,0.03,2733.6,0.0,V10_35,0.0,0.03,0.03,0.0,3.0,3.0,8.0,0
2025.01.28 04:00:00,61,out,buy,0.03,2741.44,-23.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.28 04:00:00,62,in,buy,0.03,2741.38,0.0,V10_36,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.01.28 08:00:00,63,in,buy,0.03,2741.67,0.0,V10_37,0.06,0.0,0.06,6.0,0.0,6.0,2.238888888888889,0
2025.01.28 10:14:20,64,out,sell,0.03,2737.84,-11.49,sl 2737.84,0.03,0.0,0.03,3.0,0.0,3.0,1.761111111111111,0
2025.01.28 12:00:00,65,in,buy,0.03,2743.6,0.0,V10_38,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.01.28 16:00:00,66,in,buy,0.01,2749.09,0.0,V10_39,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,4.0,0
2025.01.28 20:00:00,67,in,buy,0.01,2759.98,0.0,V10_40,0.07999999999999999,0.0,0.07999999999999999,8.0,0.0,8.0,12.0,0
2025.01.29 08:00:00,68,out,sell,0.01,2760.77,0.79,,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,0.0,0
2025.01.29 08:00:00,69,out,sell,0.01,2760.77,11.68,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.01.29 08:00:00,70,out,sell,0.03,2760.78,51.54,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0002777777777777778,0
2025.01.29 08:00:01,71,out,sell,0.03,2760.84,58.38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.29 08:00:01,72,in,sell,0.03,2760.8,0.0,V10_41,0.0,0.03,0.03,0.0,3.0,3.0,2.5922222222222224,0
2025.01.29 10:35:33,73,out,buy,0.03,2766.28,-16.44,sl 2766.25,0.0,0.0,0.0,0.0,0.0,0.0,1.4075,0
2025.01.29 12:00:00,74,in,sell,0.01,2762.75,0.0,V10_42,0.0,0.01,0.01,0.0,1.0,1.0,16.0,0
2025.01.30 04:00:00,75,out,buy,0.01,2760.31,2.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.30 04:00:00,76,in,buy,0.03,2760.22,0.0,V10_43,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.01.30 08:00:00,77,in,buy,0.01,2760.73,0.0,V10_44,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2025.01.30 12:00:00,78,in,buy,0.03,2774.38,0.0,V10_45,0.07,0.0,0.07,7.0,0.0,7.0,4.0,0
2025.01.30 16:00:00,79,in,buy,0.01,2786.06,0.0,V10_46,0.08,0.0,0.08,8.0,0.0,8.0,20.0,0
2025.01.31 12:00:00,80,out,sell,0.01,2793.7,7.64,,0.07,0.0,0.07,7.0,0.0,7.0,0.0,0
2025.01.31 12:00:00,81,out,sell,0.03,2793.71,57.99,,0.04000000000000001,0.0,0.04000000000000001,4.0,0.0,4.0,0.0,0
2025.01.31 12:00:00,82,out,sell,0.01,2793.71,32.98,,0.030000000000000006,0.0,0.030000000000000006,3.0,0.0,3.0,0.0002777777777777778,0
2025.01.31 12:00:01,83,out,sell,0.03,2793.71,100.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.01.31 12:00:01,84,in,sell,0.03,2793.71,0.0,V10_47,0.0,0.03,0.03,0.0,3.0,3.0,1.9547222222222222,0
2025.01.31 13:57:18,85,out,buy,0.03,2800.91,-21.6,sl 2800.85,0.0,0.0,0.0,0.0,0.0,0.0,62.045,0
2025.02.03 04:00:00,86,in,sell,0.01,2782.23,0.0,V10_49,0.0,0.01,0.01,0.0,1.0,1.0,8.0,0
2025.02.03 12:00:00,87,out,buy,0.01,2796.53,-14.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.03 12:00:00,88,in,buy,0.03,2796.53,0.0,V10_50,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.03 16:00:00,89,in,buy,0.03,2811.14,0.0,V10_51,0.06,0.0,0.06,6.0,0.0,6.0,20.0,0
2025.02.04 12:00:00,90,out,sell,0.03,2820.23,27.27,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.02.04 12:00:00,91,out,sell,0.03,2820.25,71.16,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
2025.02.04 16:00:00,92,in,buy,0.03,2831.72,0.0,V10_52,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.04 20:00:00,93,in,buy,0.03,2844.16,0.0,V10_53,0.06,0.0,0.06,6.0,0.0,6.0,40.0,0
2025.02.06 12:00:00,94,out,sell,0.03,2859.36,45.6,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.02.06 12:00:00,95,out,sell,0.03,2859.19,82.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.06 12:00:00,96,in,sell,0.01,2859.17,0.0,V10_55,0.0,0.01,0.01,0.0,1.0,1.0,16.0,0
2025.02.07 04:00:00,97,in,buy,0.03,2866.37,0.0,V10_57,0.03,0.01,0.04,3.0,1.0,4.0,4.0,1
2025.02.07 08:00:00,98,in,buy,0.01,2862.1,0.0,V10_58,0.04,0.01,0.05,4.0,1.0,5.0,4.0,1
2025.02.07 12:00:00,99,in,buy,0.01,2869.13,0.0,V10_59,0.05,0.01,0.060000000000000005,5.0,1.0,6.0,3.5305555555555554,1
2025.02.07 15:31:50,100,out,sell,0.01,2858.88,-10.25,sl 2859.00,0.04,0.01,0.05,4.0,1.0,5.0,0.46944444444444444,1
2025.02.07 16:00:00,101,out,sell,0.01,2862.6,0.5,,0.03,0.01,0.04,3.0,1.0,4.0,0.0,0
2025.02.07 16:00:00,102,out,sell,0.03,2862.6,-11.31,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2025.02.07 16:00:00,103,in,sell,0.01,2862.58,0.0,V10_60,0.0,0.02,0.02,0.0,2.0,2.0,0.4038888888888889,0
2025.02.07 16:24:14,104,out,buy,0.01,2870.89,-8.31,sl 2870.81,0.0,0.01,0.01,0.0,1.0,1.0,0.04472222222222222,0
2025.02.07 16:26:55,105,out,buy,0.01,2873.24,-14.07,sl 2873.24,0.0,0.0,0.0,0.0,0.0,0.0,59.55138888888889,0
2025.02.10 04:00:00,106,in,buy,0.03,2872.04,0.0,V10_62,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.10 08:00:00,107,in,buy,0.03,2879.47,0.0,V10_63,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.02.10 12:00:00,108,in,buy,0.01,2903.06,0.0,V10_64,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,24.0,0
2025.02.11 12:00:00,109,out,sell,0.01,2903.06,0.0,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2025.02.11 12:00:00,110,out,sell,0.03,2902.92,70.35,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2025.02.11 12:00:00,111,out,sell,0.03,2902.91,92.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.02.11 12:00:01,112,in,sell,0.01,2902.98,0.0,V10_65,0.0,0.01,0.01,0.0,1.0,1.0,31.99972222222222,0
2025.02.12 20:00:00,113,out,buy,0.01,2902.99,-0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.12 20:00:00,114,in,buy,0.03,2903.0,0.0,V10_66,0.03,0.0,0.03,3.0,0.0,3.0,20.0,0
2025.02.13 16:00:00,115,out,sell,0.03,2908.48,16.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.13 16:00:00,116,in,sell,0.03,2908.34,0.0,V10_68,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2025.02.13 20:00:00,117,out,buy,0.03,2919.11,-32.31,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
2025.02.14 16:00:00,118,in,sell,0.01,2920.49,0.0,V10_69,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2025.02.14 20:00:00,119,in,sell,0.01,2887.05,0.0,V10_70,0.0,0.02,0.02,0.0,2.0,2.0,56.0,0
2025.02.17 04:00:00,120,out,buy,0.01,2895.7,-8.65,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2025.02.17 04:00:00,121,out,buy,0.01,2895.7,24.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.17 04:00:00,122,in,buy,0.03,2895.68,0.0,V10_71,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.17 08:00:00,123,in,buy,0.01,2896.45,0.0,V10_72,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2025.02.17 12:00:00,124,in,buy,0.01,2902.67,0.0,V10_73,0.05,0.0,0.05,5.0,0.0,5.0,8.0,0
2025.02.17 20:00:00,125,out,sell,0.01,2898.45,-4.22,,0.04,0.0,0.04,4.0,0.0,4.0,0.0,0
2025.02.17 20:00:00,126,out,sell,0.01,2898.45,2.0,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.02.17 20:00:00,127,out,sell,0.03,2898.37,8.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.02.17 20:00:01,128,in,sell,0.01,2898.25,0.0,V10_74,0.0,0.01,0.01,0.0,1.0,1.0,8.67361111111111,0
2025.02.18 04:40:26,129,out,buy,0.01,2904.19,-5.94,sl 2904.16,0.0,0.0,0.0,0.0,0.0,0.0,3.326111111111111,0
2025.02.18 08:00:00,130,in,buy,0.03,2910.92,0.0,V10_75,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.18 12:00:00,131,in,buy,0.01,2912.77,0.0,V10_76,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2025.02.18 16:00:00,132,in,buy,0.01,2918.97,0.0,V10_77,0.05,0.0,0.05,5.0,0.0,5.0,16.0,0
2025.02.19 08:00:00,133,out,sell,0.01,2932.81,13.84,,0.04,0.0,0.04,4.0,0.0,4.0,0.0,0
2025.02.19 08:00:00,134,out,sell,0.01,2932.68,19.91,,0.03,0.0,0.03,3.0,0.0,3.0,0.0002777777777777778,0
2025.02.19 08:00:01,135,out,sell,0.03,2932.61,65.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.19 08:00:01,136,in,sell,0.03,2932.61,0.0,V10_78,0.0,0.03,0.03,0.0,3.0,3.0,2.5594444444444444,0
2025.02.19 10:33:35,137,out,buy,0.03,2939.57,-20.88,sl 2939.56,0.0,0.0,0.0,0.0,0.0,0.0,9.440277777777778,0
2025.02.19 20:00:00,138,in,sell,0.03,2923.78,0.0,V10_79,0.0,0.03,0.03,0.0,3.0,3.0,8.0,0
2025.02.20 04:00:00,139,out,buy,0.03,2937.17,-40.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.20 04:00:00,140,in,buy,0.03,2937.27,0.0,V10_80,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.20 08:00:00,141,in,buy,0.03,2947.01,0.0,V10_81,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2025.02.20 12:00:00,142,in,buy,0.01,2951.77,0.0,V10_82,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,3.86,0
2025.02.20 15:51:36,143,out,sell,0.03,2933.91,-39.3,sl 2933.96,0.039999999999999994,0.0,0.039999999999999994,4.0,0.0,4.0,0.0,0
2025.02.20 15:51:36,144,out,sell,0.01,2933.91,-17.86,sl 2933.96,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.14,0
2025.02.20 16:00:00,145,out,sell,0.03,2933.58,-11.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.20 16:00:00,146,in,sell,0.03,2933.47,0.0,V10_83,0.0,0.03,0.03,0.0,3.0,3.0,24.0,0
2025.02.21 16:00:00,147,out,buy,0.03,2931.06,7.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.21 16:00:00,148,in,buy,0.03,2930.91,0.0,V10_85,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.02.21 20:00:00,149,in,buy,0.03,2939.99,0.0,V10_86,0.06,0.0,0.06,6.0,0.0,6.0,55.41222222222222,0
2025.02.24 03:24:44,150,out,sell,0.03,2921.32,-56.01,sl 2921.56,0.03,0.0,0.03,3.0,0.0,3.0,0.5877777777777777,0
2025.02.24 04:00:00,151,out,sell,0.03,2927.88,-9.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.24 04:00:00,152,in,sell,0.01,2927.69,0.0,V10_88,0.0,0.01,0.01,0.0,1.0,1.0,0.9213888888888889,0
2025.02.24 04:55:17,153,out,buy,0.01,2940.35,-12.66,sl 2940.34,0.0,0.0,0.0,0.0,0.0,0.0,3.078611111111111,0
2025.02.24 08:00:00,154,in,buy,0.03,2936.36,0.0,V10_89,0.03,0.0,0.03,3.0,0.0,3.0,4.000555555555556,0
2025.02.24 12:00:02,155,in,buy,0.01,2944.48,0.0,V10_90,0.04,0.0,0.04,4.0,0.0,4.0,0.8402777777777778,0
2025.02.24 12:50:27,156,out,sell,0.01,2934.96,-9.52,sl 2935.28,0.03,0.0,0.03,3.0,0.0,3.0,3.1591666666666667,0
2025.02.24 16:00:00,157,in,buy,0.01,2954.55,0.0,V10_91,0.04,0.0,0.04,4.0,0.0,4.0,0.67,0
2025.02.24 16:40:12,158,out,sell,0.01,2934.76,-19.79,sl 2934.92,0.03,0.0,0.03,3.0,0.0,3.0,3.33,0
2025.02.24 20:00:00,159,out,sell,0.03,2943.32,20.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.02.24 20:00:00,160,in,sell,0.03,2943.0,0.0,V10_92,0.0,0.03,0.03,0.0,3.0,3.0,12.0,0
2025.02.25 08:00:00,161,in,sell,0.01,2937.79,0.0,V10_94,0.0,0.04,0.04,0.0,4.0,4.0,20.0,0
2025.02.26 04:00:00,162,out,buy,0.01,2918.09,19.7,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2025.02.26 04:00:00,163,out,buy,0.03,2918.09,74.73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.02.26 04:00:01,164,in,buy,0.03,2918.09,0.0,V10_95,0.03,0.0,0.03,3.0,0.0,3.0,3.999722222222222,0
2025.02.26 08:00:00,165,out,sell,0.03,2915.28,-8.43,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
2025.02.27 04:00:00,166,in,buy,0.01,2912.77,0.0,V10_97,0.01,0.0,0.01,1.0,0.0,1.0,3.611388888888889,0
2025.02.27 07:36:41,167,out,sell,0.01,2890.66,-22.11,sl 2890.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38861111111111113,0
2025.02.27 08:00:00,168,in,sell,0.03,2890.95,0.0,V10_98,0.0,0.03,0.03,0.0,3.0,3.0,92.0,0
2025.03.03 04:00:00,169,in,buy,0.01,2871.01,0.0,V10_100,0.01,0.03,0.04,1.0,3.0,4.0,31.49416666666667,1
2025.03.04 11:29:39,170,out,buy,0.03,2920.8,-89.55,sl 2920.74,0.01,0.0,0.01,1.0,0.0,1.0,8.50611111111111,0
2025.03.04 20:00:01,171,out,sell,0.01,2911.6,40.59,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2025.03.04 20:00:02,172,in,sell,0.01,2911.58,0.0,V10_101,0.0,0.01,0.01,0.0,1.0,1.0,7.999444444444444,0
2025.03.05 04:00:00,173,in,sell,0.01,2907.19,0.0,V10_102,0.0,0.02,0.02,0.0,2.0,2.0,4.0,0
2025.03.05 08:00:00,174,out,buy,0.01,2918.84,-11.65,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2025.03.05 08:00:00,175,out,buy,0.01,2918.83,-7.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.05 08:00:00,176,in,buy,0.03,2918.85,0.0,V10_103,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.03.05 12:00:00,177,in,buy,0.01,2919.03,0.0,V10_104,0.04,0.0,0.04,4.0,0.0,4.0,3.733611111111111,0
2025.03.05 15:44:01,178,out,sell,0.03,2901.95,-50.7,sl 2901.98,0.010000000000000002,0.0,0.010000000000000002,1.0,0.0,1.0,0.0,0
2025.03.05 15:44:01,179,out,sell,0.01,2901.95,-17.08,sl 2901.98,0.0,0.0,0.0,0.0,0.0,0.0,0.2663888888888889,0
2025.03.05 16:00:00,180,in,sell,0.01,2899.9,0.0,V10_105,0.0,0.01,0.01,0.0,1.0,1.0,1.5433333333333332,0
2025.03.05 17:32:36,181,out,buy,0.01,2922.61,-22.71,sl 2922.58,0.0,0.0,0.0,0.0,0.0,0.0,2.4566666666666666,0
2025.03.05 20:00:00,182,in,buy,0.03,2916.26,0.0,V10_106,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2025.03.06 04:00:00,183,in,buy,0.01,2924.77,0.0,V10_108,0.04,0.0,0.04,4.0,0.0,4.0,5.9558333333333335,0
2025.03.06 09:57:21,184,out,sell,0.01,2911.43,-13.34,sl 2911.44,0.03,0.0,0.03,3.0,0.0,3.0,1.9552777777777777,0
2025.03.06 11:54:40,185,out,sell,0.03,2894.27,-65.97,sl 2894.30,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0
2025.03.06 12:00:00,186,in,sell,0.03,2894.17,0.0,V10_109,0.0,0.03,0.03,0.0,3.0,3.0,8.0,0
2025.03.06 20:00:00,187,out,buy,0.03,2915.82,-64.95,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.06 20:00:00,188,in,buy,0.03,2915.77,0.0,V10_110,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2025.03.07 04:00:00,189,out,sell,0.03,2906.78,-26.97,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.07 04:00:00,190,in,sell,0.01,2906.79,0.0,V10_112,0.0,0.01,0.01,0.0,1.0,1.0,6.763055555555556,0
2025.03.07 10:45:47,191,out,buy,0.01,2922.69,-15.9,sl 2922.69,0.0,0.0,0.0,0.0,0.0,0.0,1.2369444444444444,0
2025.03.07 12:00:00,192,in,buy,0.03,2921.71,0.0,V10_113,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.03.07 16:00:00,193,in,buy,0.01,2913.86,0.0,V10_114,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2025.03.07 20:00:00,194,out,sell,0.01,2908.06,-5.8,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.03.07 20:00:00,195,out,sell,0.03,2907.88,-41.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.07 20:00:00,196,in,sell,0.01,2907.74,0.0,V10_115,0.0,0.01,0.01,0.0,1.0,1.0,56.0,0
2025.03.10 04:00:00,197,out,buy,0.01,2912.27,-4.53,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.10 04:00:00,198,in,buy,0.03,2911.9,0.0,V10_116,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.03.10 08:00:00,199,out,sell,0.03,2909.85,-6.15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.10 08:00:00,200,in,sell,0.01,2909.94,0.0,V10_117,0.0,0.01,0.01,0.0,1.0,1.0,24.0,0
2025.03.11 08:00:00,201,out,buy,0.01,2896.11,13.83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.11 08:00:00,202,in,buy,0.03,2896.53,0.0,V10_118,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.03.11 12:00:00,203,in,buy,0.03,2911.93,0.0,V10_119,0.06,0.0,0.06,6.0,0.0,6.0,16.0,0
2025.03.12 04:00:00,204,out,sell,0.03,2914.62,8.07,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.03.12 04:00:00,205,out,sell,0.03,2914.62,54.27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.12 04:00:00,206,in,sell,0.03,2914.62,0.0,V10_120,0.0,0.03,0.03,0.0,3.0,3.0,1.0555555555555556,0
2025.03.12 05:03:20,207,out,buy,0.03,2919.72,-15.3,sl 2919.69,0.0,0.0,0.0,0.0,0.0,0.0,14.944444444444445,0
2025.03.12 20:00:00,208,in,buy,0.03,2936.33,0.0,V10_121,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2025.03.13 04:00:00,209,in,buy,0.01,2938.06,0.0,V10_123,0.04,0.0,0.04,4.0,0.0,4.0,40.0,0
2025.03.14 20:00:00,210,out,sell,0.01,2986.68,48.62,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.03.14 20:00:00,211,out,sell,0.03,2986.73,151.2,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
2025.03.17 04:00:00,212,in,buy,0.03,2991.03,0.0,V10_124,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2025.03.17 08:00:00,213,out,sell,0.03,2986.06,-14.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.17 08:00:00,214,in,sell,0.03,2986.06,0.0,V10_125,0.0,0.03,0.03,0.0,3.0,3.0,3.629722222222222,0
2025.03.17 11:37:47,215,out,buy,0.03,2994.35,-24.87,sl 2994.10,0.0,0.0,0.0,0.0,0.0,0.0,0.37027777777777776,0
2025.03.17 12:00:00,216,in,buy,0.03,2995.89,0.0,V10_126,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2025.03.17 20:00:00,217,in,buy,0.01,2998.03,0.0,V10_127,0.04,0.0,0.04,4.0,0.0,4.0,32.0,0
2025.03.19 04:00:00,218,out,sell,0.01,3029.33,31.3,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2025.03.19 04:00:00,219,out,sell,0.03,3029.33,100.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.19 04:00:00,220,in,sell,0.03,3029.33,0.0,V10_128,0.0,0.03,0.03,0.0,3.0,3.0,1.9075,0
2025.03.19 05:54:27,221,out,buy,0.03,3038.01,-26.04,sl 3037.96,0.0,0.0,0.0,0.0,0.0,0.0,6.0925,0
2025.03.19 12:00:00,222,in,sell,0.03,3030.46,0.0,V10_129,0.0,0.03,0.03,0.0,3.0,3.0,8.609166666666667,0
2025.03.19 20:36:33,223,out,buy,0.03,3045.33,-44.61,sl 3045.31,0.0,0.0,0.0,0.0,0.0,0.0,7.390833333333333,0
2025.03.20 04:00:00,224,in,buy,0.01,3049.73,0.0,V10_131,0.01,0.0,0.01,1.0,0.0,1.0,8.0,0
2025.03.20 12:00:00,225,out,sell,0.01,3041.34,-8.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.20 12:00:00,226,in,sell,0.01,3041.34,0.0,V10_132,0.0,0.01,0.01,0.0,1.0,1.0,8.0,0
2025.03.20 20:00:00,227,out,buy,0.01,3041.8,-0.46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.20 20:00:00,228,in,buy,0.03,3041.83,0.0,V10_133,0.03,0.0,0.03,3.0,0.0,3.0,8.0,0
2025.03.21 04:00:00,229,out,sell,0.03,3036.04,-17.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.03.21 04:00:00,230,in,sell,0.01,3036.09,0.0,V10_135,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2025.03.21 08:00:00,231,in,sell,0.01,3028.09,0.0,V10_136,0.0,0.02,0.02,0.0,2.0,2.0,68.0,0
2025.03.24 04:00:00,232,in,buy,0.01,3021.21,0.0,V10_138,0.01,0.02,0.03,1.0,2.0,3.0,16.0,1
2025.03.24 20:00:00,233,out,sell,0.01,3007.07,-14.14,,0.0,0.02,0.02,0.0,2.0,2.0,0.0,0
2025.03.24 20:00:00,234,in,sell,0.03,3007.05,0.0,V10_139,0.0,0.05,0.05,0.0,5.0,5.0,8.0,0
